ID,Text,Class
1368,"I just got off the phone with my mother. She regurgitated (almost verbatim) Millers words from the Chris Wallace interview, in her defense of trumps send her back rhetoric. I think Miller is the most dangerous person in this country.",0
1369,"If you support this fascist prick, you are not in any sense of the word, a patriot.",0
1370,Most Americans disagree with Trump's go back tweets CBS News poll - CBS News. 40% agree with the send them back rhetoric. This is the long term societal damage trump is inflicting on the nation even if he loses next year.,1
1371,"Why is everything racist to democrats? Guilty conscience? There send her back was incorrect because thats not what trump said. He simply said they should go back to their places, fix the crime, and come back and show us how its done. That isnt racist.",0
1372,"Line 1 If your country is so terrible, stay there and fix it. Line 2 If you don't like this country, you can leave. Line 3 Send them back (Them 4 U.S Citizens in Congress) Don't kid yourselves. This was never about just wanting people to enter legally.",1
1373,"Send her back is nothing new #Racism and #xenophobia are #Trump's only political strategy They are the living personification of everything he and his voters loathe #Hispanic, #Muslim, #African American, progressive women. Via",0
1374,"When you look at the Trump rally and the Send Her Back chant, you will note that a number of people chose not to engage in the chant. Is there hope?",0
1375,"112th Illegal immigrant child sex abuser of 2019 thread. CO Five years of probation given to Uny Nabua, 25, who possess",1
1376,Maybe we should send them back to where they came donny?,1
1377,Would you feel the SAME if an illegal alien harmed your children? No I dont think so! Many Americans are barely getting by while you are sitting pretty with security and wealth. Sorry - America FIRST! #Trump2020,1
1378,"Donald Trump defends rally crowd that chanted 'send her back,' calling them 'incredible patriots.' (via",0
1379,Alarmed? Wimpy Republicans!!! Good Grief take a Stand! This was NOT about Racism!!! This was about there Ideology! Its ok for them to spew Antisemitic hatred for Jews and Israel! Isnt that racist?,0
1380,3.5 victims for each illegal alien charged with child rape and sexual assault.,1
1381,Dont be fooled! The real reason Democrats want to flood our country with needy illegal immigrants is bc they will be the Democrats new voter base. Democrats could give a rats ass about immigrant children or anyone else. Its all political,1
1382,Pence says both he and Trump are not pleased with the send her back chant that broke out at their last re-election rally.,0
1383,Oh shittttt dont watch that Ill send my guys to pick them up from the back you go home early today take a break you deserve it,0
1384,I cant stop thinking about the little girl behind Trump and the hate shes being taught | Will Bunch via,0
1385,Piers...13 seconds he let them chant that vile send her back. Dont back off now.....you are now supporting him again.,0
1386,Do republicans really not mind the send her back chant??,0
1387,"It seems ironic, that #Trumps supporters see a difference between themselves chanting Send her back in the same way that the #Iranians used to chant Death to America. Fundamentally, its the same thing. What has happened to #America? #ImpeachTrumpNow.",0
1388,"Les New Black, c'est la confrrie des serpillres sauf qu'ils font de la musique. La Kardashian est prte tout pour faire",0
1389,"Yet Trump did nothing to stop it the chants. NOTHING. He stood there, let them chant SEND HER",0
1390,"Say what?! Better send them back to school for more training. Its SOP (standard operating procedure). The Hooman Manual specifically states All dogs must perform quality control samples of bacon, cheese or any other fine foods.",1
1391,"Prediction at the next MAGA rally, when the crowd starts chanting send her back, trump will roll his eyes while motioning with his hands and say something dismissive about were not supposed to say that with an ironic smirk",0
1392,"In reversal, Trump disavows criticism of chanting crowd Much I love My President for Not being afraid to say it like it is or step on toes,,,,Send Her Back,,,I Say Send them All Back,,,Vote Trump 2020 to Save America and Make America Great Again....",1
1393,"45 never mentioned race, gender, or religion. He wants to send back Omar due to her being a hatemongering a",0
1394,Cheney Says Trump #GoBackToAfrica ain't racist! It's about policies that will hurt the Elites Like #MedicareForAll #GreenN,0
1395,...YOU TRIED TO STOP PEOPLE FROM SAYING SEND HER BACK AND YOU NEVER DID ONCE INSTEAD YOU JUST STOOD THERE AND SOAKED IT,1
1396,Remember when Democrats chanted Send Her Back to The First Lady Melania Trump by starting the racist #DeportMelania campaign. Heres a little reminder.,0
1397,"Kan zijn dat Send her back strategie was. Op dezelfde wijze dat de ranzige, foutieve en ophitsende Marrakech-campagne dat ook was. Electorale parels die weliswaar het kot in de fik steken.",1
1398,"Latest Send her back chants very, very painful, extremely divisive Rep. Elijah Cummings",0
1399,"Don't you have some racist propaganda to feed to your husband? Oh, btw, we are on to your illegal immigrant status. Your parents are also illegal.",1
1400,"Disgusting Racist Stephen Miller (aka, the man without a prom date), unable to spread effective lies - even on Murdoch State Media.",0
1401,didnt try to speak very quickly once the Send her back chant started. He stood there silent. Theres video footage of his Hitler-like rally. He has Mein Kampf on his bedside table. He wants his base foaming at the mouth so he can use them to divert the news.,0
1402,Exactly because the President did not say to send them back. He said they should go back (voluntarily) fix their country and then come back here and show us how it's done before you criticize America and its people. I AGREE,1
1403,was telling the truth. We don't send traitors back to where they came from. There is a very special place for them. She would be lucky if she could just go back home. #WWG1WGA #WWG1WGA_WORLDWIDE,1
